SN,z,t0,dt0,x0,dx0,x1,dx1,c,dc,fmax,cov
ZTF18acrdwag,0.0419115953840578,2458454.4841031954,0.21655634767375886,0.0019124315395900038,0.00016449309731942502,0.21509360219200316,0.4137968533097134,0.14523926469671355,0.06236102015409434,"[{'r': 1238.7122928100196, 'g': 1173.002974104837}]","[array([[ 4.69043675e-02,  3.54413842e-07, -2.74049011e-02,
         7.86720052e-04],
       [ 3.54413842e-07,  2.70579791e-08, -6.19908837e-05,
        -1.02145005e-05],
       [-2.74049011e-02, -6.19908837e-05,  1.71325700e-01,
         2.27737368e-02],
       [ 7.86720052e-04, -1.02145005e-05,  2.27737368e-02,
         3.89405758e-03]])]"
ZTF18abnzocn,0.0299803173389742,2458361.076610059,0.07307451474480331,0.00023118184455732382,2.2316893276173172e-05,-2.920251085129914,0.15821772959360625,0.9567954330236407,0.06648897552713667,"[{'r': 439.1626547025727, 'g': 164.77746286441206}]","[array([[ 5.33993005e-03, -7.08186242e-07,  6.09828060e-03,
         2.10325553e-03],
       [-7.08186242e-07,  4.98043725e-10, -1.81022324e-06,
        -1.49291731e-06],
       [ 6.09828060e-03, -1.81022324e-06,  2.50351338e-02,
         5.16573341e-03],
       [ 2.10325553e-03, -1.49291731e-06,  5.16573341e-03,
         4.50006309e-03]])]"
ZTF18adalgmc,0.03503196,2458471.2970305895,0.00043254997581243515,0.0005913230409763798,6.750675506012396e-05,0.004728372543118885,0.4471484175422332,0.6098573471997857,0.07816585677101706,"[{'r': 701.3258813145749, 'g': 396.58640008310704}]","[array([[ 1.87099445e-07, -9.99579155e-09,  9.38819473e-05,
         1.00533365e-05],
       [-9.99579155e-09,  4.55716198e-09, -2.54855950e-05,
        -5.20022945e-06],
       [ 9.38819473e-05, -2.54855950e-05,  2.00075105e-01,
         2.78782031e-02],
       [ 1.00533365e-05, -5.20022945e-06,  2.78782031e-02,
         6.12981697e-03]])]"
ZTF18acrgydk,0.07247815,2458453.4308231575,0.36298234364949167,0.0006076297859320054,0.00016897446527325624,-1.0760416308090506,0.45991298849123863,-0.022496076194422933,0.2134115714080816,"[{'r': 335.67131331064286, 'g': 377.69235845478875}]","[array([[ 1.31787922e-01,  1.99251230e-05, -5.43891822e-03,
        -2.60765881e-02],
       [ 1.99251230e-05,  2.85523699e-08, -6.60436325e-05,
        -3.62433870e-05],
       [-5.43891822e-03, -6.60436325e-05,  2.11671012e-01,
         8.25830798e-02],
       [-2.60765881e-02, -3.62433870e-05,  8.25830798e-02,
         4.62536039e-02]])]"
ZTF18adaylyq,0.05616242,2458490.01392679,0.1768722264096141,0.00084416208855672,2.0702604526627588e-05,-0.7684461814983538,0.2632711961041516,0.14866159311750268,0.021492639825855656,"[{'r': 526.9127238903376, 'g': 474.132456500811}]","[array([[ 3.12852935e-02, -1.08923753e-06,  2.75103682e-02,
         6.35229057e-04],
       [-1.08923753e-06,  4.28597834e-10, -2.21804693e-06,
        -3.70529038e-07],
       [ 2.75103682e-02, -2.21804693e-06,  6.93278375e-02,
         6.67974475e-04],
       [ 6.35229057e-04, -3.70529038e-07,  6.67974475e-04,
         4.62006320e-04]])]"
ZTF18abmjvuf,0.0784,2458351.9495391874,0.16160850995220244,0.00042251229957521175,1.4486088534330227e-05,-2.381319337097022,0.22737739325336315,0.10763763079782902,0.028716074443258605,"[{'r': 274.59617947118596, 'g': 262.8674227474397}]","[array([[ 2.61190310e-02,  2.93937342e-07,  1.34459819e-02,
        -3.84084547e-04],
       [ 2.93937342e-07,  2.09846761e-10, -1.61453205e-06,
        -3.87405179e-07],
       [ 1.34459819e-02, -1.61453205e-06,  5.17099271e-02,
         2.76390584e-03],
       [-3.84084547e-04, -3.87405179e-07,  2.76390584e-03,
         8.24842353e-04]])]"
ZTF18abykswp,0.035940716487678,2458399.5847904305,0.04893333464860916,0.002029185659630492,1.289986455512912e-05,-0.8476409726040165,0.04654483635959461,0.1531526370748228,0.00674104469000017,"[{'r': 1127.804983903236, 'g': 975.359107861792}]","[array([[ 2.39449076e-03,  1.15418352e-07,  1.19381608e-03,
        -8.85125987e-05],
       [ 1.15418352e-07,  1.66406506e-10, -1.51890393e-08,
        -6.63330790e-08],
       [ 1.19381608e-03, -1.51890393e-08,  2.16643755e-03,
        -1.12320950e-04],
       [-8.85125987e-05, -6.63330790e-08, -1.12320950e-04,
         4.54423884e-05]])]"
ZTF18abdmgab,0.080282,2458311.758383723,0.10643087909556925,0.0003009546727211626,4.200214378725919e-06,-2.521099745656953,0.15560110981091113,0.10714726169553816,0.014390838694303944,"[{'r': 195.7241263721885, 'g': 186.90611724353886}]","[array([[ 1.13277506e-02,  1.17171009e-07,  5.47502702e-03,
        -2.77170532e-04],
       [ 1.17171009e-07,  1.76418008e-11, -1.91530883e-07,
        -4.36819326e-08],
       [ 5.47502702e-03, -1.91530883e-07,  2.42137923e-02,
         5.26097507e-05],
       [-2.77170532e-04, -4.36819326e-08,  5.26097507e-05,
         2.07110702e-04]])]"
ZTF18abiirfq,0.04990525,2458332.171973568,0.3480098904110491,0.001377517009086185,3.393834245220967e-05,-1.146362894522985,0.5349785772383909,-0.02095196628982695,0.025163309602400062,"[{'r': 739.7153363025882, 'g': 844.2311310361813}]","[array([[ 1.21125868e-01, -8.89576871e-06,  1.18727143e-01,
         3.42380597e-03],
       [-8.89576871e-06,  1.15181109e-09, -1.08698532e-05,
        -5.89514797e-07],
       [ 1.18727143e-01, -1.08698532e-05,  2.86479182e-01,
         2.43572543e-03],
       [ 3.42380597e-03, -5.89514797e-07,  2.43572543e-03,
         6.33325898e-04]])]"
ZTF18adazeua,0.09036711,2458488.810685928,0.5260704110842198,0.0003817370298222489,1.8122890061381125e-05,1.1467470326614118,0.8417230889008541,0.1870455517907786,0.03883737797122701,"[{'r': 275.03525043221157, 'g': 230.9395098472513}]","[array([[ 2.76850044e-01, -6.93523052e-06,  3.12916729e-01,
         1.21154063e-02],
       [-6.93523052e-06,  3.28439144e-10, -1.09202495e-05,
        -5.92072718e-07],
       [ 3.12916729e-01, -1.09202495e-05,  7.10199808e-01,
         1.33381067e-02],
       [ 1.21154063e-02, -5.92072718e-07,  1.33381067e-02,
         1.50912844e-03]])]"
ZTF18acbvgtu,0.0302473120070305,2458415.222624855,0.00012540770694613457,0.0005012798144614222,4.1062272370880754e-05,1.2091801006506082,0.2631637568127292,0.8929021080104901,0.055741639655355224,"[{'r': 882.5359470349881, 'g': 377.9120182418752}]","[array([[ 1.57270822e-08,  8.23940964e-13, -6.03831291e-09,
        -1.43990820e-09],
       [ 8.23940964e-13,  1.68611021e-09, -5.96022074e-06,
        -2.24483505e-06],
       [-6.03831291e-09, -5.96022074e-06,  6.92713938e-02,
         6.08875427e-03],
       [-1.43990820e-09, -2.24483505e-06,  6.08875427e-03,
         3.12313553e-03]])]"
ZTF18acvwgdu,0.063394,2458479.4271149226,0.11392354662530124,0.0007353004411853117,1.825092379904858e-05,0.8159172179009048,0.1431879275974287,0.25928144622463056,0.016668555063078988,"[{'r': 550.384615525352, 'g': 441.2574441735308}]","[array([[ 1.29787586e-02, -2.52538714e-07,  3.84644075e-03,
        -2.43153549e-04],
       [-2.52538714e-07,  3.33096220e-10, -1.66851347e-06,
        -2.25444189e-07],
       [ 3.84644075e-03, -1.66851347e-06,  2.05041934e-02,
         1.19022262e-04],
       [-2.43153549e-04, -2.25444189e-07,  1.19022262e-04,
         2.77868319e-04]])]"
ZTF18aarldnh,0.1077247,2458257.727302231,0.19067922444082797,0.0002898999901177132,5.917787716133022e-06,-0.655987935686235,0.2160270297606859,0.026090006098693087,0.019133131073672538,"[{'r': 182.79175232241704, 'g': 182.32911753602076}]","[array([[ 3.63603906e-02, -1.46525792e-07,  3.18163491e-02,
         3.41850323e-04],
       [-1.46525792e-07,  3.50202114e-11, -6.49989374e-07,
        -8.88493297e-08],
       [ 3.18163491e-02, -6.49989374e-07,  4.66749704e-02,
         1.29561626e-03],
       [ 3.41850323e-04, -8.88493297e-08,  1.29561626e-03,
         3.66121415e-04]])]"
ZTF18acxbksd,0.0236888590427493,2458435.8403647183,27.9434754550457,0.0013672508746027934,78.87359506322335,0.2816273931663206,14.280152350553479,0.44780465195812136,1.4807161802777935,"[{'r': 1296.9609023084915, 'g': 889.7223925820053}]","[array([[ 1.96242039e+02,  7.64780413e-05, -1.40535177e-01,
         1.34714502e-02],
       [ 7.64780413e-05,  1.20621280e+02,  7.32947663e-06,
        -1.39878379e-06],
       [-1.40535177e-01,  7.32947663e-06,  1.00613746e+02,
        -2.43494228e-03],
       [ 1.34714502e-02, -1.39878379e-06, -2.43494228e-03,
         8.05423764e-01]])]"
ZTF18adaruzw,0.035374,2458491.338302013,0.21309321746230125,0.0026395582743860696,6.45680937177602e-05,-2.2700619538819673,0.3085930845171998,-0.042743870560262555,0.02221357490651709,"[{'r': 580.6255108423644, 'g': 447.4738794146126}]","[array([[ 4.54119752e-02, -8.76708506e-06,  3.06817326e-02,
         3.09950150e-03],
       [-8.76708506e-06,  4.16903873e-09, -8.01710687e-06,
        -1.33532308e-06],
       [ 3.06817326e-02, -8.01710687e-06,  9.52615803e-02,
         2.41050277e-03],
       [ 3.09950150e-03, -1.33532308e-06,  2.41050277e-03,
         4.93524242e-04]])]"
ZTF18acdyypo,0.05016286,2458467.2529913555,0.1219190948177129,0.001605800143931857,3.720617578864896e-05,-0.5364244571503815,0.1933233293272238,0.11587372253190878,0.018609129283385102,"[{'r': 952.4275756923398, 'g': 896.2547290501926}]","[array([[ 1.48646046e-02, -1.97051508e-06,  1.03073694e-02,
         9.97565505e-04],
       [-1.97051508e-06,  1.38429952e-09, -2.85807577e-06,
        -6.54964171e-07],
       [ 1.03073694e-02, -2.85807577e-06,  3.73785801e-02,
         9.75511381e-04],
       [ 9.97565505e-04, -6.54964171e-07,  9.75511381e-04,
         3.46340219e-04]])]"
ZTF18aakecej,0.06645045,2458231.7336406526,0.05498600844293833,0.0007434129664411412,4.6070612523471666e-06,-1.722941033231781,0.05827393234846712,-0.04555016922518545,0.0073664329034729345,"[{'r': 396.11873759990226, 'g': 459.988043375662}]","[array([[ 3.02348422e-03, -3.16226405e-08, -3.87125437e-04,
         1.20822600e-04],
       [-3.16226405e-08,  2.12250134e-11, -1.03298375e-07,
        -2.21908087e-08],
       [-3.87125437e-04, -1.03298375e-07,  3.39589081e-03,
        -1.46849031e-05],
       [ 1.20822600e-04, -2.21908087e-08, -1.46849031e-05,
         5.42653173e-05]])]"
ZTF18abbodly,0.0165882184831522,2458278.6938899616,0.1272205722052604,0.00513906628644175,3.0256538206142186e-05,-0.6428698551274806,0.10479123923661127,0.31373612534580064,0.005527419850648141,"[{'r': 1864.3801416488752, 'g': 1032.5174006869925}]","[array([[ 1.61853939e-02, -5.26340310e-07, -1.08712560e-02,
        -4.29088605e-05],
       [-5.26340310e-07,  9.15458104e-10, -4.44694289e-07,
        -1.34897987e-07],
       [-1.08712560e-02, -4.44694289e-07,  1.09816075e-02,
         7.80833012e-05],
       [-4.29088605e-05, -1.34897987e-07,  7.80833012e-05,
         3.05527153e-05]])]"
ZTF18aaguhgb,0.1242878999999999,2458215.916979362,0.08009827136993408,0.0003954482033075857,1.43019663196714e-05,0.7137399174981219,0.22468156652731947,-0.007222381504736335,0.02654703346045919,"[{'r': 247.24686038964305, 'g': 250.99574992695008}]","[array([[ 6.41582801e-03, -7.45837166e-08,  9.91721414e-04,
        -8.22129131e-05],
       [-7.45837166e-08,  2.04546241e-10, -3.09980476e-06,
        -3.72240670e-07],
       [ 9.91721414e-04, -3.09980476e-06,  5.04903469e-02,
         5.52039100e-03],
       [-8.22129131e-05, -3.72240670e-07,  5.52039100e-03,
         7.04910612e-04]])]"
ZTF18aaxnkos,0.06282137,2458283.535972696,0.16485945438034832,0.0008461451923403654,8.416220700163679e-06,-0.32461146268097296,0.21642304529722256,0.025783930528701805,0.011482475271291693,"[{'r': 498.73419906376034, 'g': 538.0935259746757}]","[array([[ 2.71802310e-02, -8.33986300e-08,  2.73982258e-02,
         4.44910709e-04],
       [-8.33986300e-08,  7.08327709e-11, -6.99737199e-07,
        -6.93178461e-08],
       [ 2.73982258e-02, -6.99737199e-07,  4.68462570e-02,
         8.75317854e-04],
       [ 4.44910709e-04, -6.93178461e-08,  8.75317854e-04,
         1.31853037e-04]])]"
ZTF18aakaljn,0.06990957,2458233.856590035,0.22184926643967628,0.0007851286589880338,3.483944387427593e-05,1.1831542378470705,0.33284706205926584,0.21552725948514337,0.0339229887771981,"[{'r': 576.4701489222527, 'g': 489.24699027038434}]","[array([[ 4.92193846e-02, -4.00926899e-06,  1.76327934e-02,
         4.24614155e-03],
       [-4.00926899e-06,  1.21378685e-09, -8.47695315e-06,
        -1.04972154e-06],
       [ 1.76327934e-02, -8.47695315e-06,  1.10828685e-01,
         5.40181470e-03],
       [ 4.24614155e-03, -1.04972154e-06,  5.40181470e-03,
         1.15123239e-03]])]"
ZTF18abjvhec,0.0569001,2458340.821416811,0.08092616684734821,0.0016355720962018538,1.1906452846162374e-05,0.8992403961950266,0.1254404796941621,-0.052965814637877216,0.0076488563464855615,"[{'r': 837.8385911651333, 'g': 981.981957919913}]","[array([[ 6.54911318e-03, -1.99369906e-07,  7.77937985e-03,
         1.36423515e-05],
       [-1.99369906e-07,  1.41763619e-10, -9.14932824e-07,
        -6.04542657e-08],
       [ 7.77937985e-03, -9.14932824e-07,  1.57361461e-02,
         2.25299805e-04],
       [ 1.36423515e-05, -6.04542657e-08,  2.25299805e-04,
         5.85061476e-05]])]"
ZTF18abqlpgq,0.09526871,2458367.359194561,0.259042089805007,0.0005227348894298947,8.951711227542236e-06,0.26197952390144585,0.30089188271670264,-0.06109742275423319,0.01984658418551704,"[{'r': 260.342933925716, 'g': 278.15005480162796}]","[array([[ 6.71116450e-02, -9.78527574e-07,  7.27855286e-03,
         5.24891771e-04],
       [-9.78527574e-07,  8.01331339e-11, -1.52553386e-06,
        -9.82250738e-08],
       [ 7.27855286e-03, -1.52553386e-06,  9.05632796e-02,
         1.10910057e-03],
       [ 5.24891771e-04, -9.82250738e-08,  1.10910057e-03,
         3.93938824e-04]])]"
ZTF18aaylcvo,0.04446448,2458269.089798121,0.18699602456763387,0.0007140444309680707,1.699825169973121e-05,1.0954321008860395,0.205838316542853,0.3404018671209348,0.017551690771769546,"[{'r': 579.4692293849062, 'g': 436.0318135659422}]","[array([[ 3.49695373e-02, -1.20329427e-06,  1.05690870e-02,
         1.30269356e-04],
       [-1.20329427e-06,  2.88940561e-10, -2.45764991e-06,
        -2.40379857e-07],
       [ 1.05690870e-02, -2.45764991e-06,  4.23754705e-02,
         1.45704181e-03],
       [ 1.30269356e-04, -2.40379857e-07,  1.45704181e-03,
         3.08097636e-04]])]"
ZTF18aczdapb,0.04717155,2458471.9097841056,1.1400101408362389,0.0005028735965241088,0.00014305319544817216,0.6414821440731076,2.8158933384687588,0.3486812660961746,0.18813616104823974,"[{'r': 424.25405072049574, 'g': 318.1627358280484}]","[array([[ 1.30158053e+00,  7.08116770e-05, -2.23833258e+00,
        -9.95157118e-02],
       [ 7.08116770e-05,  2.04642167e-08, -3.79821182e-04,
        -2.69378341e-05],
       [-2.23833258e+00, -3.79821182e-04,  8.14911946e+00,
         5.00811221e-01],
       [-9.95157118e-02, -2.69378341e-05,  5.00811221e-01,
         3.58811105e-02]])]"
ZTF18aaklpdo,0.0460061713965234,2458435.440521493,0.06063609360717237,0.0020734972192885323,8.935584791053969e-06,-0.6048700372959096,0.056238205250031315,-0.011317651152911602,0.004484962187653242,"[{'r': 1104.5252184084627, 'g': 1243.1740757759649}]","[array([[ 3.67675915e-03, -1.74683696e-07, -7.82977435e-04,
        -9.41273868e-06],
       [-1.74683696e-07,  7.98446756e-11, -1.44565879e-07,
        -2.54847381e-08],
       [-7.82977435e-04, -1.44565879e-07,  3.16276920e-03,
        -9.87206708e-06],
       [-9.41273868e-06, -2.54847381e-08, -9.87206708e-06,
         2.01150207e-05]])]"
ZTF18aahfzea,0.02435577,2458221.0442159767,0.0472888711374253,0.0072712774820932885,8.509827345677332e-05,-0.016509724341907804,0.04082525417104736,-0.09426598816559781,0.00804711752858768,"[{'r': 3193.9189901538134, 'g': 3885.9374936145887}]","[array([[ 2.23624344e-03, -1.12584083e-06, -2.91661265e-04,
         8.87177582e-05],
       [-1.12584083e-06,  7.24171615e-09, -2.22094060e-06,
        -6.67744254e-07],
       [-2.91661265e-04, -2.22094060e-06,  1.66671064e-03,
         1.89143994e-04],
       [ 8.87177582e-05, -6.67744254e-07,  1.89143994e-04,
         6.47575109e-05]])]"
ZTF18abmxahs,0.01478627,2458363.4330275888,0.012778972741216421,0.01711832615470387,2.0370334918758115e-05,-0.17809662362306347,0.014666133282276408,-0.012370458509584745,0.000971714638612925,"[{'r': 7791.802086635392, 'g': 8552.49533298696}]","[array([[ 1.63302187e-04, -1.37437664e-07, -1.69842412e-05,
         4.16097221e-06],
       [-1.37437664e-07,  4.14950545e-10, -1.11053930e-07,
        -1.71373419e-08],
       [-1.69842412e-05, -1.11053930e-07,  2.15095620e-04,
         4.08576149e-06],
       [ 4.16097221e-06, -1.71373419e-08,  4.08576149e-06,
         9.44229636e-07]])]"
ZTF18aarymnz,0.022922,2458232.3877120567,0.03278605127707124,0.006145449038347267,2.2989052888718747e-05,0.7014207566059416,0.04329716578197351,0.04485919978575464,0.0038853305811250537,"[{'r': 3070.445067913359, 'g': 3141.1431367474756}]","[array([[ 1.07492729e-03, -1.06697109e-07,  1.25589872e-04,
         4.72881288e-05],
       [-1.06697109e-07,  5.28496553e-10, -3.59301885e-07,
        -6.47676619e-08],
       [ 1.25589872e-04, -3.59301885e-07,  1.87465634e-03,
        -1.22912332e-05],
       [ 4.72881288e-05, -6.47676619e-08, -1.22912332e-05,
         1.50958698e-05]])]"
ZTF18aaqedfj,0.06232362,2458242.7377712163,0.10559012973681092,0.001180504620233086,1.1796986474330723e-05,-0.7827344699425799,0.10642075680208612,-0.09021365760999628,0.01792965339380522,"[{'r': 593.3547966601569, 'g': 728.6889780064929}]","[array([[ 1.11494281e-02, -2.40529257e-07,  3.63710568e-03,
        -1.50461714e-04],
       [-2.40529257e-07,  1.39168890e-10, -5.59214401e-07,
        -8.77108809e-08],
       [ 3.63710568e-03, -5.59214401e-07,  1.13258077e-02,
        -2.85315689e-04],
       [-1.50461714e-04, -8.77108809e-08, -2.85315689e-04,
         3.21507208e-04]])]"
ZTF18abetehf,0.06492737,2458318.6487291926,0.040515705244615674,0.0010115210128701438,6.556944925843744e-06,-1.6379602576438013,0.0499190709292896,-0.09797030081376946,0.0068739587378636585,"[{'r': 493.7546897528651, 'g': 604.1897507991299}]","[array([[ 1.64152731e-03,  5.15893048e-08,  7.40081457e-04,
        -2.25942188e-05],
       [ 5.15893048e-08,  4.29935268e-11, -1.46078578e-07,
        -3.11324539e-08],
       [ 7.40081457e-04, -1.46078578e-07,  2.49193491e-03,
         6.31277526e-05],
       [-2.25942188e-05, -3.11324539e-08,  6.31277526e-05,
         4.72520602e-05]])]"
ZTF18aarbify,0.08116088,2458247.894794379,0.36542244465090334,0.0006352358568978561,1.1857374009556498e-05,-1.5580681475080465,0.3043975443454523,0.02218825200643987,0.02005899028640678,"[{'r': 367.65922024600377, 'g': 384.1960586495155}]","[array([[ 1.33578507e-01, -7.91822912e-07,  3.23736779e-02,
        -5.27071667e-04],
       [-7.91822912e-07,  1.40597318e-10, -5.53714590e-07,
        -1.75170281e-07],
       [ 3.23736779e-02, -5.53714590e-07,  9.26872101e-02,
        -6.50978147e-04],
       [-5.27071667e-04, -1.75170281e-07, -6.50978147e-04,
         4.02417095e-04]])]"
ZTF18aaxcfbt,0.06811125,2458278.5456837025,0.10015599615871906,0.0010868306625410537,6.38152025030439e-06,0.14345187764060444,0.1908664527784033,-0.06228069056224269,0.007865614685180794,"[{'r': 574.4191747057976, 'g': 682.2868658114651}]","[array([[ 1.00314783e-02, -7.22762202e-08,  4.51501649e-03,
        -1.04121639e-05],
       [-7.22762202e-08,  4.07238007e-11, -6.48203313e-07,
        -2.92821191e-08],
       [ 4.51501649e-03, -6.48203313e-07,  3.64344284e-02,
         1.93670133e-04],
       [-1.04121639e-05, -2.92821191e-08,  1.93670133e-04,
         6.18691753e-05]])]"
ZTF18aahfgsk,0.05376839,2458216.0652085487,0.24908878677524626,0.001836499593182113,9.95953304416472e-05,-0.1120485123631274,0.10923788942050945,-0.17110492160232102,0.041523370108062146,"[{'r': 791.0712405023044, 'g': 1055.1336932586148}]","[array([[ 6.20573286e-02, -3.29754337e-06, -1.75695933e-02,
         6.40155963e-04],
       [-3.29754337e-06,  9.91922985e-09,  9.94333208e-07,
        -4.11168624e-06],
       [-1.75695933e-02,  9.94333208e-07,  1.19333912e-02,
        -3.21962491e-04],
       [ 6.40155963e-04, -4.11168624e-06, -3.21962491e-04,
         1.72521206e-03]])]"
ZTF18aaqfziz,0.05382606,2458246.107862621,0.1904336246661842,0.0008652294489768786,1.5145871330283361e-05,-1.2765086257624108,0.10548209056772051,0.23270806417198298,0.01713129614732803,"[{'r': 622.3211675062809, 'g': 518.0921784154111}]","[array([[ 3.62659175e-02, -9.43441218e-07, -4.02326173e-03,
         5.23557996e-05],
       [-9.43441218e-07,  2.29397418e-10, -2.33814297e-07,
        -1.68569348e-07],
       [-4.02326173e-03, -2.33814297e-07,  1.11268910e-02,
        -5.50372745e-04],
       [ 5.23557996e-05, -1.68569348e-07, -5.50372745e-04,
         2.93511667e-04]])]"
ZTF18achbymb,0.1113673,2458439.474046364,0.3905226772185415,0.00023570712937895366,6.9595571428188174e-06,1.0180794849347004,0.3814641596282436,0.2088788432109675,0.03393225634951201,"[{'r': 170.08036116205312, 'g': 130.60610910665906}]","[array([[ 1.52563866e-01,  1.90597816e-07,  4.54662488e-02,
        -3.42020453e-03],
       [ 1.90597816e-07,  4.84354356e-11, -7.38117892e-07,
        -1.49888785e-07],
       [ 4.54662488e-02, -7.38117892e-07,  1.45586282e-01,
        -4.18943666e-03],
       [-3.42020453e-03, -1.49888785e-07, -4.18943666e-03,
         1.15186038e-03]])]"
ZTF18abetejo,0.06337692,2458314.7112873625,0.16300305048935115,0.0006781810008721009,2.0238736345941366e-05,-2.815783262621677,0.19529441013135274,0.032442720447582896,0.027898426299360856,"[{'r': 402.63552363386543, 'g': 429.70088200721625}]","[array([[ 2.65708540e-02,  2.81626513e-08,  1.91014138e-02,
        -9.25745135e-05],
       [ 2.81626513e-08,  4.09606449e-10, -1.39052151e-06,
        -4.70700257e-07],
       [ 1.91014138e-02, -1.39052151e-06,  3.81451742e-02,
         1.18992437e-03],
       [-9.25745135e-05, -4.70700257e-07,  1.18992437e-03,
         7.78524415e-04]])]"
ZTF18abuhyjv,0.04711996,2458387.7941497583,0.049882049672305584,0.0025838397993188864,2.5422348603611894e-05,0.8192297458289357,0.08332470381611373,-0.07947393018873414,0.006929564726527095,"[{'r': 1226.0997999778558, 'g': 1477.5481216136172}]","[array([[ 2.48823203e-03, -6.31487464e-07,  3.25256994e-03,
         1.62791325e-04],
       [-6.31487464e-07,  6.46295809e-10, -1.58901763e-06,
        -1.48948475e-07],
       [ 3.25256994e-03, -1.58901763e-06,  6.94316804e-03,
         2.95058862e-04],
       [ 1.62791325e-04, -1.48948475e-07,  2.95058862e-04,
         4.80196408e-05]])]"
ZTF18abqjurg,0.07931267,2458368.9926641323,0.29818978696130216,0.0006973049958890684,1.4501341030044579e-05,0.40223410995234765,0.43337690784840743,-0.0001976628729208847,0.025654492982810348,"[{'r': 404.17188463616003, 'g': 439.6582836989524}]","[array([[ 8.89258936e-02, -8.67134867e-07,  1.04842799e-01,
        -9.15417055e-05],
       [-8.67134867e-07,  2.10288892e-10, -2.45920298e-06,
        -1.61630451e-07],
       [ 1.04842799e-01, -2.45920298e-06,  1.87933435e-01,
        -1.88234255e-03],
       [-9.15417055e-05, -1.61630451e-07, -1.88234255e-03,
         6.58297449e-04]])]"
ZTF18actuhrs,0.024971,2458470.4042168953,0.03192689223214984,0.005172897978511427,3.158537449189647e-05,9.999999995585307,0.015496411891764872,0.21227859690662584,0.005366853273426453,"[{'r': 3083.8691245118002, 'g': 2795.018490338853}]","[array([[ 1.01932714e-03, -4.78907423e-07,  5.49569762e-09,
         8.16343018e-05],
       [-4.78907423e-07,  9.97635882e-10, -1.15547521e-11,
        -1.58208178e-07],
       [ 5.49569762e-09, -1.15547521e-11,  2.73718304e-10,
         1.36287729e-09],
       [ 8.16343018e-05, -1.58208178e-07,  1.36287729e-09,
         2.88034037e-05]])]"
ZTF18abshtdj,0.0615775931333727,2458371.750128897,0.08671418786980212,0.0006534966438406509,4.783461147302159e-06,0.5728660009452954,0.15503648216661256,0.18565682760616598,0.007095135351036022,"[{'r': 447.28962043187494, 'g': 392.0570005638358}]","[array([[ 7.51947339e-03, -9.88965316e-08,  3.51858699e-03,
         1.28079696e-04],
       [-9.88965316e-08,  2.28815005e-11, -4.11094648e-07,
        -2.63278430e-08],
       [ 3.51858699e-03, -4.11094648e-07,  2.40382432e-02,
         2.88318802e-04],
       [ 1.28079696e-04, -2.63278430e-08,  2.88318802e-04,
         5.03418206e-05]])]"
ZTF18aaxdrjn,0.03391414,2458279.653534127,0.01991826039738953,0.002778252783781965,8.53411620077224e-06,-2.178822341931316,0.032903937580061715,-0.020241745339843117,0.0030592137906704456,"[{'r': 1442.8282706245877, 'g': 1629.452852755315}]","[array([[ 3.96737507e-04,  4.20547082e-08,  2.92230827e-04,
        -1.23702707e-05],
       [ 4.20547082e-08,  7.28311393e-11, -6.99541020e-08,
        -1.99228946e-08],
       [ 2.92230827e-04, -6.99541020e-08,  1.08267321e-03,
         4.94856085e-07],
       [-1.23702707e-05, -1.99228946e-08,  4.94856085e-07,
         9.35881822e-06]])]"
ZTF18aahpzhc,0.03821306,2458206.806078964,0.0005376397166401148,0.0013066051695564407,2.4191368091109472e-05,-1.8509534130594443,0.13690916941675246,0.23530599053659668,0.014465973636622637,"[{'r': 988.9633582497231, 'g': 852.047947989304}]","[array([[ 2.89056459e-07, -4.17841351e-10, -3.03935696e-07,
         1.36100547e-07],
       [-4.17841351e-10,  5.85222290e-10, -1.12651823e-06,
        -3.14774942e-07],
       [-3.03935696e-07, -1.12651823e-06,  1.87453335e-02,
         1.56534592e-04],
       [ 1.36100547e-07, -3.14774942e-07,  1.56534592e-04,
         2.09279848e-04]])]"
ZTF18abdgwxn,0.0634603,2458306.7825798434,0.07515875296667218,0.0005718328272018014,3.6575874728314584e-06,-2.4662781084631207,0.09216926127275382,0.05251950353790896,0.007617070624585831,"[{'r': 318.0134083888336, 'g': 316.64084512389854}]","[array([[ 5.64891785e-03, -3.67787199e-08, -3.61730580e-04,
        -9.91458326e-06],
       [-3.67787199e-08,  1.33779461e-11, -1.03435542e-07,
        -1.90091616e-08],
       [-3.61730580e-04, -1.03435542e-07,  8.49542888e-03,
         2.32024678e-05],
       [-9.91458326e-06, -1.90091616e-08,  2.32024678e-05,
         5.80208901e-05]])]"
ZTF18acuefvt,0.07557197,2458468.636442456,0.1966117990668863,0.0005791719517462476,1.4801231150367994e-05,1.0687408746673002,0.22831360327924882,0.1288157919380894,0.02201920185809779,"[{'r': 376.4826196439306, 'g': 346.97553790547516}]","[array([[ 3.86578368e-02,  4.82314519e-07,  1.10353015e-02,
        -8.77491176e-04],
       [ 4.82314519e-07,  2.19076444e-10, -1.72146014e-06,
        -2.69304412e-07],
       [ 1.10353015e-02, -1.72146014e-06,  5.21362661e-02,
         1.08048119e-03],
       [-8.77491176e-04, -2.69304412e-07,  1.08048119e-03,
         4.84924952e-04]])]"
