SN,z,t0,dt0,x0,dx0,x1,dx1,c,dc,fmax,cov,mu,dmu
ZTF18aawurud,0.05265999999999993,2458327.6957123787,0.04291524621658027,0.001117577618647246,7.1786839393774005e-06,1.4134381742804385,0.042865350288867954,0.26476787892743103,0.004971518683885401,"[{'r': 2357.3157566157433, 'g': 1883.0237215508273}]","[array([[ 1.84172686e-03,  3.77604128e-08,  3.94599629e-04,
        -7.07648549e-06],
       [ 3.77604128e-08,  5.15335031e-11, -1.39597088e-07,
        -3.44366448e-08],
       [ 3.94599629e-04, -1.39597088e-07,  1.83744974e-03,
         8.82814651e-05],
       [-7.07648549e-06, -3.44366448e-08,  8.82814651e-05,
         2.47162170e-05]])]",36.63154688943696,0.10265618621956454
ZTF18aaxcntm,0.026981061019831998,2458279.644250808,0.01354074920527637,0.003065884080771082,6.77250004238808e-06,-1.532681111080589,0.014265804160659257,0.10505608987270515,0.002040265222064519,"[{'r': 5781.341916037051, 'g': 5761.216645562787}]","[array([[ 1.83351976e-04, -1.90285916e-09, -2.52789314e-06,
        -4.87139317e-07],
       [-1.90285916e-09,  4.58667568e-11, -3.72653292e-08,
        -1.11435009e-08],
       [-2.52789314e-06, -3.72653292e-08,  2.03513310e-04,
         2.37369787e-06],
       [-4.87139317e-07, -1.11435009e-08,  2.37369787e-06,
         4.16268802e-06]])]",35.74882410782728,0.10034637006883163
ZTF18aaxdrjn,0.034549955786219,2458279.681774495,0.020298850955441594,0.00300715332155755,1.4162139246456235e-05,-2.2270197652469332,0.02762784796004336,-0.06878169422317128,0.004214932985436008,"[{'r': 4299.997338495559, 'g': 5127.133430499475}]","[array([[ 4.12043692e-04,  1.51841672e-08,  2.25654523e-04,
        -5.21371869e-06],
       [ 1.51841672e-08,  2.00566188e-10, -1.42799201e-07,
        -4.81129514e-08],
       [ 2.25654523e-04, -1.42799201e-07,  7.63300026e-04,
         9.10355888e-06],
       [-5.21371869e-06, -4.81129514e-08,  9.10355888e-06,
         1.77657658e-05]])]",36.09136804449067,0.10143851128884114
ZTF18aaxsioa,0.03147530363194684,2458286.721835444,0.008833755971863866,0.0031645876291274758,5.490345783142059e-06,-1.607156187924855,0.010047327524908667,0.06326147755526887,0.0016663598279707675,"[{'r': 5646.610961469319, 'g': 5825.8914731612385}]","[array([[ 7.80352621e-05, -2.37283247e-12,  3.20263772e-05,
        -2.48356138e-07],
       [-2.37283247e-12,  3.01438968e-11, -2.36918180e-08,
        -7.12040054e-09],
       [ 3.20263772e-05, -2.36918180e-08,  1.00948825e-04,
         1.99198048e-06],
       [-2.48356138e-07, -7.12040054e-09,  1.99198048e-06,
         2.77675766e-06]])]",35.78405167051913,0.1002317385179772
ZTF18aaxvpsw,0.092063,2458287.561569767,0.04189213435165584,0.0005724173515748721,2.8228968090571183e-06,-0.0740202627709902,0.051489243155191836,-0.0072864146851819986,0.004850266145892044,"[{'r': 1035.1246541235835, 'g': 1110.5385880044387}]","[array([[ 1.75495962e-03, -7.21108005e-09,  1.15404949e-03,
         5.55164751e-06],
       [-7.21108005e-09,  7.96874639e-12, -7.70551527e-08,
        -9.61431360e-09],
       [ 1.15404949e-03, -7.70551527e-08,  2.65116559e-03,
         5.00290618e-05],
       [ 5.55164751e-06, -9.61431360e-09,  5.00290618e-05,
         2.35252662e-05]])]",37.96875467568439,0.10213018029226033
ZTF18aaxwjmp,0.0839129999999999,2458288.9539643414,0.02969719679094851,0.0005784861126488655,2.294950803109763e-06,0.49974342104454317,0.03784139203018866,-0.027735686857597818,0.0036269849662747024,"[{'r': 928.5457785087592, 'g': 1012.4287782928242}]","[array([[ 8.81925179e-04, -7.10740238e-09,  4.93832934e-04,
         5.64984129e-06],
       [-7.10740238e-09,  5.26679919e-12, -5.21047950e-08,
        -6.17810826e-09],
       [ 4.93832934e-04, -5.21047950e-08,  1.43197780e-03,
         3.56446705e-05],
       [ 5.64984129e-06, -6.17810826e-09,  3.56446705e-05,
         1.31550777e-05]])]",38.03753132654704,0.10132034264090214
ZTF18aaydmkh,0.07684099999999994,2458288.6495091394,0.04514937335625291,0.0003989251354777623,2.4122020983487202e-06,-0.1602595983308331,0.056746160434731796,0.16037127674372637,0.0055065645066027236,"[{'r': 829.8393369174977, 'g': 739.9186894409492}]","[array([[ 2.03847422e-03,  1.67919833e-09,  1.29168136e-03,
        -1.62485770e-06],
       [ 1.67919833e-09,  5.81871897e-12, -6.42572247e-08,
        -1.04011195e-08],
       [ 1.29168136e-03, -6.42572247e-08,  3.22016130e-03,
         6.27206201e-05],
       [-1.62485770e-06, -1.04011195e-08,  6.27206201e-05,
         3.03225672e-05]])]",37.885413187351745,0.102791917125805
ZTF18aayjvve,0.0478593593109744,2458292.7586168023,0.02432160754688084,0.0015565342367564947,7.333718272131001e-06,-0.18229138610286857,0.03453026601970573,0.05243377449214823,0.0037327698962443777,"[{'r': 2865.4693145720685, 'g': 3022.5131684795765}]","[array([[ 5.91541227e-04, -5.05730014e-08,  5.70215944e-04,
         2.16556116e-05],
       [-5.05730014e-08,  5.37834237e-11, -1.62604041e-07,
        -2.33286017e-08],
       [ 5.70215944e-04, -1.62604041e-07,  1.19234401e-03,
         5.45336275e-05],
       [ 2.16556116e-05, -2.33286017e-08,  5.45336275e-05,
         1.39336360e-05]])]",36.6899784378198,0.10150360183249799
ZTF18aazabmh,0.07289799999999991,2458290.8051125905,0.040941637475043535,0.0004745810694540206,2.9863887200110018e-06,-0.49942517900146055,0.050822534679317216,0.09782332961742551,0.0056790783949470305,"[{'r': 869.5500904801394, 'g': 851.2324496636314}]","[array([[ 1.67622372e-03, -1.01300588e-08,  8.95599640e-04,
         2.07782172e-05],
       [-1.01300588e-08,  8.91851759e-12, -8.17498145e-08,
        -1.35063983e-08],
       [ 8.95599640e-04, -8.17498145e-08,  2.58295233e-03,
         7.88094397e-05],
       [ 2.07782172e-05, -1.35063983e-08,  7.88094397e-05,
         3.22522815e-05]])]",37.83415843920456,0.10296669371036983
ZTF18aazblzy,0.06547600000000009,2458292.393147857,0.017838689032942057,0.0008415539866048968,2.8942152707732427e-06,-1.9359149792632218,0.021824274183206982,-0.06535284628924956,0.003262425391858847,"[{'r': 1339.0252855099457, 'g': 1597.5754289103263}]","[array([[ 3.18219087e-04, -3.89320871e-09,  1.65466549e-04,
         5.43678370e-06],
       [-3.89320871e-09,  8.37648203e-12, -3.28032352e-08,
        -7.26173260e-09],
       [ 1.65466549e-04, -3.28032352e-08,  4.76299729e-04,
         1.81314578e-05],
       [ 5.43678370e-06, -7.26173260e-09,  1.81314578e-05,
         1.06434574e-05]])]",37.457402376521514,0.10093308066832417
ZTF18aazcoob,0.08425400000000005,2458295.8044964517,0.05987264309078455,0.0006141458480429102,4.128494524125587e-06,0.6871191407469096,0.06811878116925463,0.05757874150959758,0.005734416688974023,"[{'r': 1066.094420713449, 'g': 1049.5536138870757}]","[array([[ 3.58476317e-03,  1.46243145e-08, -1.10638026e-03,
         8.41348067e-06],
       [ 1.46243145e-08,  1.70444670e-11, -1.78012310e-07,
        -1.81765140e-08],
       [-1.10638026e-03, -1.78012310e-07,  4.64024046e-03,
         1.01894901e-04],
       [ 8.41348067e-06, -1.81765140e-08,  1.01894901e-04,
         3.28838964e-05]])]",37.794148556740936,0.10339829869052032
ZTF18aazixbw,0.05943100000000001,2458292.3910366977,0.025866137351840734,0.0007873109250960686,3.719816058688624e-06,-1.806504148637584,0.031837482078756585,0.06347379054508824,0.004296902985249873,"[{'r': 1527.8035252868622, 'g': 1577.436204518928}]","[array([[ 6.69058199e-04, -1.03182098e-08,  3.87931758e-04,
         1.45955924e-05],
       [-1.03182098e-08,  1.38370315e-11, -5.59847652e-08,
        -1.31188948e-08],
       [ 3.87931758e-04, -5.59847652e-08,  1.01362881e-03,
         3.58655539e-05],
       [ 1.45955924e-05, -1.31188948e-08,  3.58655539e-05,
         1.84634894e-05]])]",37.22408709367044,0.1016410957230355
ZTF18aazjztm,0.07194000000000011,2458291.868554166,0.03346254490315914,0.0005950117773036376,3.2385750437548266e-06,-1.3586254645655251,0.04090386819832581,0.04130068800277763,0.005050645212711348,"[{'r': 1029.3769314211033, 'g': 1050.4986669503878}]","[array([[ 1.11974512e-03, -8.32286400e-09,  6.59713539e-04,
         9.77708578e-06],
       [-8.32286400e-09,  1.04883683e-11, -6.40496752e-08,
        -1.28435126e-08],
       [ 6.59713539e-04, -6.40496752e-08,  1.67313594e-03,
         4.46550690e-05],
       [ 9.77708578e-06, -1.28435126e-08,  4.46550690e-05,
         2.55092343e-05]])]",37.65305807577241,0.10222599838518295
ZTF18aazsabq,0.059555000000000025,2458294.511713778,0.022019885014742613,0.000913823820342892,3.673079757574721e-06,-1.4577852813730565,0.027318274101903572,0.03269367605381851,0.003621503654172381,"[{'r': 1475.4479383657117, 'g': 1505.9201327698395}]","[array([[ 4.84875934e-04, -3.83621856e-09,  2.55679740e-04,
         1.01493448e-06],
       [-3.83621856e-09,  1.34915149e-11, -4.90075032e-08,
        -1.06993116e-08],
       [ 2.55679740e-04, -4.90075032e-08,  7.46289997e-04,
         2.17085445e-05],
       [ 1.01493448e-06, -1.06993116e-08,  2.17085445e-05,
         1.31153461e-05]])]",37.14696417836949,0.10117685539159896
ZTF18abauprj,0.024133071486819757,2458303.067701358,0.0078320293687284,0.01105365438073376,2.5357702964898254e-05,1.369612118540651,0.015333543570098529,-0.012391036067712314,0.0017435784501823332,"[{'r': 16671.521058577597, 'g': 18835.07422038013}]","[array([[ 6.13406924e-05, -7.71704975e-08,  7.72162118e-05,
         3.17191385e-06],
       [-7.71704975e-08,  6.43013100e-10, -2.62414553e-07,
        -3.55259544e-08],
       [ 7.72162118e-05, -2.62414553e-07,  2.35117746e-04,
         8.28487031e-06],
       [ 3.17191385e-06, -3.55259544e-08,  8.28487031e-06,
         3.04006889e-06]])]",34.996072294995095,0.10032355895777288
ZTF18abaxlpi,0.06379200000000007,2458298.9647189663,0.03290914185345173,0.0007875154409829679,3.935275176301933e-06,0.11965395780748117,0.04660150543843368,0.046610963053734196,0.004222407261243722,"[{'r': 1310.863781111329, 'g': 1324.889829423551}]","[array([[ 1.08301538e-03, -5.68091104e-08,  1.01791072e-03,
         4.16365540e-05],
       [-5.68091104e-08,  1.54863907e-11, -1.26691346e-07,
        -1.31662454e-08],
       [ 1.01791072e-03, -1.26691346e-07,  2.17171603e-03,
         7.51106197e-05],
       [ 4.16365540e-05, -1.31662454e-08,  7.51106197e-05,
         1.78288293e-05]])]",37.478490822834274,0.10192711842135897
ZTF18abbpeqo,0.06685699999999994,2458301.303388038,0.02779770572669804,0.0009403822167009107,3.1141669153272877e-06,-0.04700863915301474,0.03611429761882674,0.03883552061303517,0.003126085521912566,"[{'r': 1565.6078301599098, 'g': 1642.9905703947634}]","[array([[ 7.72714127e-04, -3.61145125e-08,  6.50403617e-04,
         1.91466222e-05],
       [-3.61145125e-08,  9.69803558e-12, -6.65800015e-08,
        -7.01368695e-09],
       [ 6.50403617e-04, -6.65800015e-08,  1.30424816e-03,
         2.27621235e-05],
       [ 1.91466222e-05, -7.01368695e-09,  2.27621235e-05,
         9.77244257e-06]])]",37.28951266875231,0.10096087025417919
ZTF18abbvsiv,0.050828000000000095,2458297.478101788,0.024485436268150806,0.0015123005144547577,6.378080602068015e-06,-1.5748498176298031,0.03617947077097716,0.015937324682170375,0.003918677215154887,"[{'r': 2484.476811613245, 'g': 2669.919569985852}]","[array([[ 5.99537421e-04,  1.10015784e-09,  4.61198934e-05,
         4.17340564e-06],
       [ 1.10015784e-09,  4.06799122e-11, -1.27939161e-07,
        -1.93098723e-08],
       [ 4.61198934e-05, -1.27939161e-07,  1.30895996e-03,
         3.35969616e-05],
       [ 4.17340564e-06, -1.93098723e-08,  3.35969616e-05,
         1.53561097e-05]])]",36.67250204160003,0.101392386217986
ZTF18abcecfi,0.0790630000000001,2458301.878251205,0.10260007600300014,0.0004508506472259352,7.92445208632614e-06,0.26762654559969384,0.13728630124161872,0.11960599261908023,0.014310669529695765,"[{'r': 894.6993615904101, 'g': 839.1630893962229}]","[array([[ 1.05268737e-02, -1.25112345e-08,  7.69835469e-03,
         1.88971880e-07],
       [-1.25112345e-08,  6.27969409e-11, -5.06868804e-07,
        -9.70925608e-08],
       [ 7.69835469e-03, -5.06868804e-07,  1.88487136e-02,
         4.04383809e-04],
       [ 1.88971880e-07, -9.70925608e-08,  4.04383809e-04,
         2.04809447e-04]])]",37.912051263370145,0.11828530790852419
ZTF18abcflnz,0.0268007984403007,2458306.7498445213,0.00886234687641263,0.006455974480988842,1.6565148483586173e-05,-0.04439329059676986,0.012858215264418379,-0.023636701018405468,0.0019426923632099111,"[{'r': 8598.469334114094, 'g': 9204.835284092434}]","[array([[ 7.85412079e-05, -3.96605419e-08,  5.42329385e-05,
         7.49928912e-06],
       [-3.96605419e-08,  2.74404144e-10, -1.23566841e-07,
        -3.01542403e-08],
       [ 5.42329385e-05, -1.23566841e-07,  1.65333791e-04,
         1.23380133e-05],
       [ 7.49928912e-06, -3.01542403e-08,  1.23380133e-05,
         3.77405837e-06]])]",35.4201195177619,0.10040812121956692
ZTF18abckujg,0.07540300000000011,2458303.8856774475,0.060699946247041225,0.0007013885621127217,3.7738814085072625e-06,0.5135230318076212,0.08030919102259551,0.0183090266096349,0.005299887210670564,"[{'r': 1247.6413750503532, 'g': 1331.7705983914207}]","[array([[ 3.68451097e-03, -8.70542252e-08,  3.54765712e-03,
         1.68160097e-05],
       [-8.70542252e-08,  1.42421809e-11, -1.52881457e-07,
        -1.30577004e-08],
       [ 3.54765712e-03, -1.52881457e-07,  6.44970519e-03,
        -7.48227382e-07],
       [ 1.68160097e-05, -1.30577004e-08, -7.48227382e-07,
         2.80890675e-05]])]",37.740372343035695,0.10250429062975476
