SN,t_exp,A_r,A_g,alpha_r,alpha_g,B_r,B_g,dt_exp,dA_r,dA_g,dalpha_r,dalpha_g,dB_r,dB_g
ZTF18abcsgvj,2458286.87324985,20.103476863416038,11.988104335723321,1.695632600938145,1.8267856898915922,-5.648768760113651,16.75938888457455,1.2064350054226927,29.567790667935526,18.204723947787393,0.6900387568095128,0.7084974540903468,4.272703973902766,2.6354393682639374
ZTF18abcysdx,2458288.8610137547,5.339353032901125,5.48602945568043,2.1911766017690257,2.1526726084955157,31.05310917820209,10.12671821604476,1.0868999584507173,7.6428429538336475,7.7150774967951925,0.5912413085650001,0.5850541354698187,2.871190498754028,2.658511027464834
ZTF18abdbuty,2458290.973775053,33.34534275276089,28.010443063019228,1.3886848249351986,1.657031253996308,-7.55197743586975,7.641833616240094,0.7371682253319702,26.77796964205696,25.70025581396334,0.3960058974221423,0.44889808543280707,3.708567477346486,2.6544269733062
ZTF18abdefet,2458287.3079494284,2.709372121999266,0.3786096251595758,2.005955040585845,2.9999999582478103,8.349917499727749,-3.5903539665723554,4.037833919928435,11.104064624384007,2.1851975900475127,1.5552029715796216,2.129897089814735,8.258075660151297,7.45352459667612
ZTF18abdfazk,2458288.0978317545,10.778682025173167,10.840148193620754,1.6586222592858904,1.7254231340453436,3.2022911001072285,4.2727300534779715,0.9073489315268876,10.08835765338713,11.606129202397662,0.38870680900137494,0.4590385483752554,3.0948844001287314,2.966495977550013
ZTF18abdfwur,2458290.8084697584,14.259008821223969,5.0189211127663835,1.50094942486472,2.12851496077499,20.4708835474376,8.034016779155515,0.9263630375333296,11.812704025277652,5.495311922047598,0.33102282870078786,0.4232008423385542,3.2997953527637685,3.2059885220318307
ZTF18abdfydj,2458291.296286768,4.278513311158869,7.1202746185884624,2.1339859562439356,1.9820645004817892,-1.5224924299907145,4.28333311781301,1.4289021686050307,6.816555866811315,10.75024138614088,0.5946246868624364,0.5629045412973576,2.722115338959144,2.536303191218736
ZTF18abdkimx,2458292.5234511653,0.3916378176471836,0.7944325182208808,2.9989360424147464,2.703216865862403,-3.716791225819925,0.12266607323678139,3.5664407081013114,1.7890482514091415,3.1111894970199785,1.5516191276412585,1.3082472647357297,2.9886985163259774,3.000665666118119
ZTF18abeecwe,2458300.8288528067,16.940670147123278,9.978175976057749,2.052098108122948,2.31859754860583,2.1789900237123723,8.740287787711045,0.5335599434437612,10.242112382726482,6.00481420697394,0.23827921172605376,0.2188762328933754,3.5717358915666484,2.7805685944032494
ZTF18abeegsl,2458299.213380971,7.022692426783319,22.091900568069622,2.9999999999999574,1.2766184090737995,-5.38040623372865,-3.0157709511188244,4.54454192858157,79.94600290476971,138.19222045946984,6.531241498939185,4.317914004163859,2.5132729927978477,2.4992421008636034
ZTF18abetehf,2458301.8323042397,31.87268272487611,28.399337070399028,1.0002150732356498,1.4766215889531085,18.93342232909974,-9.128295938304397,1.1505265055456622,37.76107521774465,36.57321905923105,0.7760399381582695,0.6443432256827294,4.330427138257139,3.104585211204853
ZTF18abetewu,2458297.144135929,0.30245571991004033,0.5530014704335761,2.999809545310703,2.73155548069029,2.901190740936938,4.754663639606772,5.127773720414885,2.4004145496561,3.2810092450168153,2.833746225885481,1.9934695869289554,3.0655720721668005,2.776933813743147
ZTF18abfgygp,2458303.2627733503,28.899619689521064,20.187159703756652,1.2136586363906066,1.5368332221435852,-3.8502566625670402,5.064340344779693,0.41777718241911393,12.119632997503352,9.037991936360472,0.20295175448825925,0.20495269803044266,1.9510336516904232,1.786416684165296
ZTF18abfhaji,,,,,,,,,,,,,,
ZTF18abfhryc,2458302.4595911526,1.9209364650419993,1.782464651612995,2.9448482709494157,2.999999999970029,-7.964000486090837,9.240651705155166,0.7522098364162569,1.8627858359421816,1.6914784840079802,0.3365629393029344,0.31987875248237874,4.753275284739661,4.924223137574733
ZTF18abfzkno,2458305.5135638476,39.851457153649825,23.270518117168383,1.0000000000000024,1.3517658070262895,14.156139917531089,22.899266513296514,0.6164960766223602,25.745363082207028,18.715786858198133,0.43452509505376297,0.5235600350333924,2.7744299185350387,2.665882677650202
ZTF18abimsyv,2458311.8800263368,1.6523937731660954,0.9504658492661102,2.351063501943268,2.6004026187694707,-6.675932222098732,-0.6246233348959233,0.8278702008299389,1.3211033964451384,0.8139955461018377,0.26648040229156966,0.2827639038177861,2.2159613025549656,1.8576250640418408
ZTF18abjstcm,,,,,,,,,,,,,,
